TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap,ODTR,GapR,Int,Det
2022-12-14T15:03:51.300Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,76.3,0,GG,3.5,0.6,2.9,1.2,1.0357,19th,adv
2022-12-14T15:03:54.700Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,79.7,0,GG,3.1,0.9,2.2,1.125,1.2941,19th,adv
2022-12-14T15:03:54.800Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,79.8,0,GG,3.3,0.5,2.8,0.8333,1.5556,19th,adv
2022-12-14T15:03:54.900Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,79.9,0,GG,2.1,0.6,1.5,1,0.7895,19th,adv
2022-12-14T15:03:57Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,82,0,GG,2.5,0.6,1.9,1,0.3519,19th,adv
2022-12-14T15:03:57.800Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,82.8,0,GG,2.5,0.8,1.7,0.7273,2.8333,19th,adv
2022-12-14T15:03:58.100Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,83.1,0,GG,2.4,0.6,1.8,1,0.45,19th,adv
2022-12-14T15:03:59.500Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,84.5,0,GG,6,0.6,5.4,1.5,1,19th,adv
2022-12-14T15:04:00.300Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,85.3,0,GG,1.7,1.1,0.6,1.375,0.2727,19th,adv
2022-12-14T15:04:00.500Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,85.5,0,GG,4.6,0.6,4,1.5,0.1227,19th,adv
2022-12-14T15:04:02Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,87,0,GG,3,0.8,2.2,0.6667,5.5,19th,adv
2022-12-14T15:04:05Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,90,0,GG,1.6,1.2,0.4,1.7143,0.2,19th,adv
2022-12-14T15:04:05.100Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,90.1,0,GG,33,0.4,32.6,,,19th,adv
2022-12-14T15:04:05.500Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,90.5,0,GG,5.8,0.4,5.4,1.3333,0.1915,19th,adv
2022-12-14T15:04:06.600Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,91.6,0,GG,2.7,0.7,2,1.75,1.1765,19th,adv
2022-12-14T15:04:09.300Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,94.3,0,GG,2.1,0.4,1.7,1,0.2537,19th,adv
2022-12-14T15:04:11.300Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,96.3,0,GG,28.5,0.3,28.2,,,19th,adv
2022-12-14T15:04:11.400Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,96.4,0,GG,7.1,0.4,6.7,0.6667,0.2226,19th,adv
2022-12-14T15:04:18.500Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,103.5,0,GG,30.7,0.6,30.1,,,19th,adv
2022-12-14T15:04:38.100Z,82,27,Y,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,3.1,73.6,YY,7.4,0.4,7,,,19th,adv
2022-12-14T15:04:39.800Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,4.8,71.9,RR,10.4,0.4,10,,,19th,adv
2022-12-14T15:04:45.500Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,10.5,66.2,RR,37,0.4,36.6,,,19th,adv
2022-12-14T15:04:49.200Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,14.2,62.5,RR,10.8,0.3,10.5,,,19th,adv
2022-12-14T15:04:50.200Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,15.2,61.5,RR,31.6,0.4,31.2,,,19th,adv
2022-12-14T15:05:00Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,25,51.7,RR,7.3,0.6,6.7,,,19th,adv
2022-12-14T15:05:07.300Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,32.3,44.4,RR,10.4,0.5,9.9,,,19th,adv
2022-12-14T15:05:17.700Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,42.7,34,RR,10,0.8,9.2,,,19th,adv
2022-12-14T15:05:21.800Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,46.8,29.9,RR,16.9,0.3,16.6,,,19th,adv
2022-12-14T15:05:22.500Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,47.5,29.2,RR,2.1,0.6,1.5,,,19th,adv
2022-12-14T15:05:24.600Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,49.6,27.1,RR,1,0.4,0.6,,,19th,adv
2022-12-14T15:05:25.600Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,50.6,26.1,RR,2,0.5,1.5,,,19th,adv
2022-12-14T15:05:27.600Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,52.6,24.1,RR,5,0.4,4.6,,,19th,adv
2022-12-14T15:05:27.700Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,52.7,24,RR,7.8,1,6.8,,,19th,adv
2022-12-14T15:05:32.600Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,57.6,19.1,RR,1.6,0.4,1.2,,,19th,adv
2022-12-14T15:05:34.200Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,59.2,17.5,RR,2.1,0.7,1.4,,,19th,adv
2022-12-14T15:05:35.500Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,60.5,16.2,RR,2.6,1.7,0.9,,,19th,adv
2022-12-14T15:05:36.300Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,61.3,15.4,RR,2.8,1.1,1.7,,,19th,adv
2022-12-14T15:05:38.100Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,63.1,13.6,RR,2.7,0.7,2,,,19th,adv
2022-12-14T15:05:38.700Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,63.7,13,RR,8.4,0.7,7.7,,,19th,adv
2022-12-14T15:05:39.100Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,64.1,12.6,RR,11.1,1.6,9.5,,,19th,adv
2022-12-14T15:05:40.800Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,65.8,10.9,RR,2.8,0.9,1.9,,,19th,adv
2022-12-14T15:05:43.600Z,82,29,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,68.6,8.1,RR,65.5,1.2,64.3,,,19th,adv
2022-12-14T15:05:47.100Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,72.1,4.6,RR,4.5,1,3.5,,,19th,adv
2022-12-14T15:05:50.200Z,82,27,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,75.2,1.5,RG,22.5,2,20.5,,,19th,adv
2022-12-14T15:05:51.600Z,82,28,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,76.6,0.1,RG,24.2,0.5,23.7,,,19th,adv
2022-12-14T15:06:12.700Z,82,27,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,97.7,0,GG,2.5,0.6,1.9,1,0.2436,19th,adv
2022-12-14T15:06:15.200Z,82,27,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,100.2,0,GG,8.4,0.6,7.8,2,8.6667,19th,adv
2022-12-14T15:06:15.800Z,82,28,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,100.8,0,GG,76.9,0.3,76.6,,,19th,adv
2022-12-14T15:06:23.600Z,82,27,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,108.6,0,GG,1.2,0.3,0.9,1,0.1098,19th,adv
2022-12-14T15:06:24.800Z,82,27,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,109.8,0,GG,8.5,0.3,8.2,0.75,1.4643,19th,adv
2022-12-14T15:06:33.300Z,82,27,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,118.3,0,GG,6,0.4,5.6,,,19th,adv
2022-12-14T15:06:39.300Z,82,27,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,4.3,71.5,RR,3.9,0.4,3.5,,,19th,adv
2022-12-14T15:06:43.200Z,82,27,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,8.2,67.6,RR,5.2,0.5,4.7,,,19th,adv
2022-12-14T15:06:48.400Z,82,27,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,13.4,62.4,RR,57.8,0.4,57.4,,,19th,adv
2022-12-14T15:06:49.100Z,82,29,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,14.1,61.7,RR,49.6,0.5,49.1,,,19th,adv
2022-12-14T15:07:32.700Z,82,28,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,57.7,18.1,RR,3.6,0.5,3.1,,,19th,adv
2022-12-14T15:07:36.300Z,82,28,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,61.3,14.5,RR,5.9,0.5,5.4,,,19th,adv
2022-12-14T15:07:38.700Z,82,29,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,63.7,12.1,RR,6.1,0.7,5.4,,,19th,adv
2022-12-14T15:07:42.200Z,82,28,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,67.2,8.6,RR,7.9,0.6,7.3,,,19th,adv
2022-12-14T15:07:44.800Z,82,29,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,69.8,6,RR,10.8,0.6,10.2,,,19th,adv
2022-12-14T15:07:46.200Z,82,27,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,71.2,4.6,RR,2.4,0.7,1.7,,,19th,adv
2022-12-14T15:07:48.600Z,82,27,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,73.6,2.2,RR,3.6,0.7,2.9,,,19th,adv
2022-12-14T15:07:50.100Z,82,28,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,75.1,0.7,RR,2.1,0.5,1.6,,,19th,adv
2022-12-14T15:07:52.200Z,82,27,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,77.2,0,GG,2.4,0.5,1.9,0.5556,0.2639,19th,adv
2022-12-14T15:07:52.200Z,82,28,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,77.2,0,GG,3.4,0.6,2.8,0.6667,3.1111,19th,adv
2022-12-14T15:07:54.600Z,82,27,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,79.6,0,GG,8.1,0.9,7.2,1.125,0.4472,19th,adv
2022-12-14T15:07:55.600Z,82,28,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,80.6,0,GG,1.8,0.9,0.9,0.9,0.2571,19th,adv
2022-12-14T15:07:55.600Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,80.6,0,GG,4.7,1,3.7,1.6667,2.8462,19th,adv
2022-12-14T15:07:57.400Z,82,28,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,82.4,0,GG,4.5,1,3.5,1.4286,2.0588,19th,adv
2022-12-14T15:08:00.300Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,85.3,0,GG,1.9,0.6,1.3,1.2,0.65,19th,adv
2022-12-14T15:08:01.900Z,82,28,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,86.9,0,GG,2.4,0.7,1.7,1.1667,0.0276,19th,adv
2022-12-14T15:08:02.200Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,87.2,0,GG,2.5,0.5,2,1,0.1481,19th,adv
2022-12-14T15:08:02.700Z,82,27,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,87.7,0,GG,16.9,0.8,16.1,2,0.4587,19th,adv
2022-12-14T15:08:04.300Z,82,28,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,89.3,0,GG,62.2,0.6,61.6,,,19th,adv
2022-12-14T15:08:04.700Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,89.7,0,GG,14,0.5,13.5,1.25,1.063,19th,adv
2022-12-14T15:08:18.700Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,103.7,0,GG,13.1,0.4,12.7,0.2105,0.294,19th,adv
2022-12-14T15:08:19.600Z,82,27,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,104.6,0,GG,35.5,0.4,35.1,,,19th,adv
2022-12-14T15:08:31.800Z,82,29,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,116.8,0,GG,45.1,1.9,43.2,,,19th,adv
2022-12-14T15:08:55.100Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,20.1,40.3,RR,14.4,0.5,13.9,,,19th,adv
2022-12-14T15:09:06.500Z,82,28,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,31.5,28.9,RR,10.4,0.5,9.9,,,19th,adv
2022-12-14T15:09:09.500Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,34.5,25.9,RR,1.4,0.5,0.9,,,19th,adv
2022-12-14T15:09:10.900Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,35.9,24.5,RR,7.5,0.6,6.9,,,19th,adv
2022-12-14T15:09:16.900Z,82,28,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,41.9,18.5,RR,4.7,0.4,4.3,,,19th,adv
2022-12-14T15:09:16.900Z,82,29,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,41.9,18.5,RR,9.9,0.3,9.6,,,19th,adv
2022-12-14T15:09:18.400Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,43.4,17,RR,2.2,0.5,1.7,,,19th,adv
2022-12-14T15:09:20.600Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,45.6,14.8,RR,1.7,0.8,0.9,,,19th,adv
2022-12-14T15:09:21.600Z,82,28,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,46.6,13.8,RR,10.7,0.4,10.3,,,19th,adv
2022-12-14T15:09:22.300Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,47.3,13.1,RR,2.1,0.9,1.2,,,19th,adv
2022-12-14T15:09:24.400Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,49.4,11,RR,5.8,1.3,4.5,,,19th,adv
2022-12-14T15:09:26.800Z,82,29,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,51.8,8.6,RR,3.5,2.5,1,,,19th,adv
2022-12-14T15:09:30.200Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,55.2,5.2,RR,4.9,1.6,3.3,,,19th,adv
2022-12-14T15:09:30.300Z,82,29,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,55.3,5.1,RR,3.8,1,2.8,,,19th,adv
2022-12-14T15:09:32.300Z,82,28,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,57.3,3.1,RR,4.6,1.3,3.3,,,19th,adv
2022-12-14T15:09:34.100Z,82,29,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,59.1,1.3,RR,2.3,0.8,1.5,,,19th,adv
2022-12-14T15:09:35.100Z,82,27,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,60.1,0.3,RG,17.3,14.4,2.9,,,19th,adv
2022-12-14T15:09:36.400Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,61.4,0,GG,3,1,2,1.25,1.0526,19th,adv
2022-12-14T15:09:36.900Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,61.9,0,GG,2,0.7,1.3,1,0.6842,19th,adv
2022-12-14T15:09:38.900Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,63.9,0,GG,2.6,0.7,1.9,0.875,0.3115,19th,adv
2022-12-14T15:09:39.400Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,64.4,0,GG,2.7,0.8,1.9,0.7273,0.95,19th,adv
2022-12-14T15:09:41.500Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,66.5,0,GG,6.9,0.8,6.1,1.1429,1.7429,19th,adv
2022-12-14T15:09:42.100Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,67.1,0,GG,3.1,1.1,2,0.7857,5,19th,adv
2022-12-14T15:09:45.200Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,70.2,0,GG,1.8,1.4,0.4,1.2727,0.0615,19th,adv
2022-12-14T15:09:47Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,72,0,GG,7.6,1.1,6.5,1.375,0.1343,19th,adv
2022-12-14T15:09:48.400Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,73.4,0,GG,4.2,0.7,3.5,1.75,0.6481,19th,adv
2022-12-14T15:09:52.400Z,82,27,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,77.4,0,GG,3.8,1.5,2.3,0.75,0.2644,19th,adv
2022-12-14T15:09:52.600Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,77.6,0,GG,5.8,0.4,5.4,1.3333,0.1371,19th,adv
2022-12-14T15:09:54.600Z,82,29,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,79.6,0,GG,49.2,0.8,48.4,,,19th,adv
2022-12-14T15:09:56.200Z,82,27,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,81.2,0,GG,10.7,2,8.7,5,2.4857,19th,adv
2022-12-14T15:09:58.400Z,82,28,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,83.4,0,GG,39.7,0.3,39.4,,,19th,adv
2022-12-14T15:10:06.900Z,82,27,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,91.9,0,GG,3.9,0.4,3.5,1.3333,0.4795,19th,adv
2022-12-14T15:10:10.800Z,82,27,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,95.8,0,GG,7.6,0.3,7.3,1,0.3411,19th,adv
2022-12-14T15:10:18.400Z,82,27,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,103.4,0,GG,21.7,0.3,21.4,,,19th,adv
2022-12-14T15:10:38.100Z,82,28,Y,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,3.1,70.5,YY,15.4,0.3,15.1,,,19th,adv
2022-12-14T15:10:40.100Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,5.1,68.5,RR,5.6,0.4,5.2,,,19th,adv
2022-12-14T15:10:43.800Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,8.8,64.8,RR,31.3,0.5,30.8,,,19th,adv
2022-12-14T15:10:45.700Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,10.7,62.9,RR,2.4,0.4,2,,,19th,adv
2022-12-14T15:10:48.100Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,13.1,60.5,RR,5.4,0.6,4.8,,,19th,adv
2022-12-14T15:10:53.500Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,18.5,55.1,RR,27.3,0.4,26.9,,,19th,adv
2022-12-14T15:10:53.500Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,18.5,55.1,RR,17.3,0.4,16.9,,,19th,adv
2022-12-14T15:11:10.800Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,35.8,37.8,RR,8.2,0.4,7.8,,,19th,adv
2022-12-14T15:11:15.100Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,40.1,33.5,RR,2.7,0.5,2.2,,,19th,adv
2022-12-14T15:11:17.800Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,42.8,30.8,RR,3.4,0.6,2.8,,,19th,adv
2022-12-14T15:11:19Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,44,29.6,RR,2.7,0.5,2.2,,,19th,adv
2022-12-14T15:11:20.800Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,45.8,27.8,RR,4.6,0.3,4.3,,,19th,adv
